id_stat,name_stat,type_stat,region,provinsi,kabupaten,lintang_derajat,bujur_derajat
64710301a,Karang Joang,Pos Hujan Kerjasama,Region III,Kalimantan Timur,Kota Balikpapan,-1.1586100000000001,117.0072
64710401a,Dpu Balikpapan,Pos Hujan Kerjasama,Region III,Kalimantan Timur,Kota Balikpapan,-1.24583,116.8403
64710501a,Gunung Bakaran,Pos Hujan Kerjasama,Region III,Kalimantan Timur,Kota Balikpapan,-1.25766,116.8794
64710502a,Balikpapan,Pos Hujan Kerjasama,Region III,Kalimantan Timur,Kota Balikpapan,-1.23694,116.85333999999999
96607,Stasiun Meteorologi Temindung,UPT,Region III,Kalimantan Timur,Kota Samarinda,-0.48,117.16
64720802g,AWS Stamet Samarinda,aws,Region III,Kalimantan Timur,Kota Samarinda,-0.48205,117.1562
64720101a,Palaran,Pos Hujan Kerjasama,Region III,Kalimantan Timur,Kota Samarinda,-0.60493,117.19401
64720201a,Samarinda Seberang,Pos Hujan Kerjasama,Region III,Kalimantan Timur,Kota Samarinda,-0.5201,117.12935
64720301a,Samarinda Ulu,Pos Hujan Kerjasama,Region III,Kalimantan Timur,Kota Samarinda,-0.46807,117.11993000000001
64720401a,Samarinda Ilir,Pos Hujan Kerjasama,Region III,Kalimantan Timur,Kota Samarinda,-0.49863999999999997,117.16413
64720501a,Samarinda,Pos Hujan Kerjasama,Region III,Kalimantan Timur,Kota Samarinda,-0.4914,117.14296000000002
64720601a,Sungai Kunjang,Pos Hujan Kerjasama,Region III,Kalimantan Timur,Kota Samarinda,-0.53123,117.1094
64720801a,Samarinda Utara,Pos Hujan Kerjasama,Region III,Kalimantan Timur,Kota Samarinda,-0.4751,117.18553
96509,Stasiun Meteorologi Juwata,UPT,Region III,Kalimantan Timur,Kota Tarakan,3.33,117.57
64730101a,Tarakan,Pos Hujan Kerjasama,Region III,Kalimantan Timur,Kota Tarakan,3.33333,117.5667
64740101a,Bontang Baru/ Utara,Pos Hujan Kerjasama,Region III,Kalimantan Timur,Kota Bontang,0.17493,117.48183999999999
64740201a,Bontang Selatan,Pos Hujan Kerjasama,Region III,Kalimantan Timur,Kota Bontang,0.1222,117.48899999999999
64740301a,Bontang Barat,Pos Hujan Kerjasama,Region III,Kalimantan Timur,Kota Bontang,0.14081,117.44802
64740201g,AWS MES Bontang,aws,Region III,Kalimantan Timur,Kota Bontang,0.07,117.4471
71011102h,AAWS Bolaang Mongondouw,aws,Region IV,Sulawesi Utara,Kab. Bolaang Mongondow,0.57444,123.98111000000002
71012003b,ARG Poigar,aws,Region IV,Sulawesi Utara,Kab. Bolaang Mongondow,0.9877799999999999,124.26028000000001
71010501a,Bp3K Sangtombolang,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Bolaang Mongondow,0.8372200000000001,123.8922
71010502a,Kc Sangtombolang,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Bolaang Mongondow,0.84,123.8286
71010901a,Bp3K Dumoga Barat,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Bolaang Mongondow,0.54667,124.0283
71010902a,Kc Dumoga Barat,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Bolaang Mongondow,0.55389,123.9864
71011001a,Bp3K Dumoga Timur,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Bolaang Mongondow,0.59528,124.0803
71011101a,Bp3K Dumoga Utara,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Bolaang Mongondow,0.56694,123.9869
71011201a,Kd Motabang Lolak,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Bolaang Mongondow,0.88361,123.9997
71011202a,Kd Labuhan Uki,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Bolaang Mongondow,0.86139,123.945
71011203a,Bp3K Lolak,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Bolaang Mongondow,0.8816700000000001,124.3694
71011301a,Bp3K Bolaang,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Bolaang Mongondow,0.8861100000000001,124.1239
71011302a,Kc. Bolaang,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Bolaang Mongondow,0.93056,124.0992
71011401a,Bp3K Lolayan,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Bolaang Mongondow,0.67278,124.2692
71011901a,Bp3K Passi Barat,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Bolaang Mongondow,0.76639,124.2989
71012001a,Kc Poigar,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Bolaang Mongondow,0.995,124.2817
71012002a,Bp3K Poigar,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Bolaang Mongondow,0.9877799999999999,124.2603
71012201a,Bp3K Passi Timur,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Bolaang Mongondow,0.80056,124.4033
71013101a,Bp3K Bolaang Timur,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Bolaang Mongondow,0.91861,124.1231
71020202,Stageof Tondano,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa,1.295,124.925
71020101a,Bp3K Tondano Barat,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa,1.3,124.9042
71020201a,Bp3K Tondano Timur,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa,1.27083,124.9369
71020301a,Uptd Eris,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa,1.22806,124.8522
71020302a,Bp3K Eris,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa,1.2277799999999999,124.9172
71020401a,Uptd Kombi,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa,1.24,124.9731
71020501a,Uptd Lembean Timur,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa,1.21833,124.9569
71020502a,Bp3K Lembean Timur,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa,1.21917,124.9611
71020601a,Bbu Wasian Kakas,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa,1.17056,124.8728
71020701a,Bp3K Tompaso,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa,1.1883299999999999,124.7919
71020801a,Bp3K Remboken,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa,1.2433299999999998,124.8856
71020901a,Kd Sumaraya,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa,1.18056,124.8386
71021001a,Bp3K Langowan Barat,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa,1.14111,124.8239
71021101a,Kc. Sonder,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa,1.25833,124.7758
71021201a,Kd Kanonang Ii,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa,1.18333,124.7814
71021202a,Uptd Kawangkoan,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa,1.2011100000000001,124.79
71021301a,Spp Kalasey,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa,1.44639,124.7683
71021302a,Kd Kali Pineleng,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa,1.39972,124.8444
71021303a,Bp3K Pineleng,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa,1.42583,124.7997
71021401a,Bp3K Tombulu,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa,1.4472200000000002,124.8878
71021501a,"Kd Tambala, Tanawangko",Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa,1.40028,124.6853
71021502a,Bp3K Tombariri,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa,1.33889,124.7331
71021601a,Bp3K Tondano Utara,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa,1.31722,124.9147
71021602a,Plta Tonsealama,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa,1.32972,124.9225
71021701a,Kc. Langowan Selatan,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa,1.14333,124.845
71021801a,Bp3K Tondano Selatan,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa,1.28861,124.8756
71021901a,Bp3K Langowan Utara,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa,1.1769399999999999,124.8619
97008,Stasiun Meteorologi Naha,UPT,Region IV,Sulawesi Utara,Kab. Kepulauan Sangihe,3.68594,125.52881000000001
71030801a,Kd Mala Tahuna,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Kepulauan Sangihe,3.5566699999999996,125.5136
71030802a,Stamet Naha,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Kepulauan Sangihe,3.6861099999999998,125.5286
71031201a,Bp3K Tamako,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Kepulauan Sangihe,3.4402800000000004,125.5625
71031301a,Bp3K Manganitu,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Kepulauan Sangihe,3.5533300000000003,125.5222
71031401a,Bp3K Tabukan Tengah,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Kepulauan Sangihe,3.5725,125.5792
71031501a,Bp3K Tabukan Selatan,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Kepulauan Sangihe,3.48167,125.6111
71031601a,Bp3K Kendahe,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Kepulauan Sangihe,3.6855599999999997,125.4042
71031701a,Bp3K Tahuna,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Kepulauan Sangihe,3.625,125.4739
71040101a,Diperta Lirung,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Kepulauan Talaud,3.9277800000000003,126.6953
71040201a,Bp3K Beo,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Kepulauan Talaud,4.27361,126.8111
71040701a,Bp3K Melonguane,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Kepulauan Talaud,4.03306,126.7331
71040702a,Bandara Melonguane,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Kepulauan Talaud,4.0197199999999995,126.7033
71040703g,AWS Bandara Talaud Sulut,aws,Region IV,Sulawesi Utara,Kab. Kepulauan Talaud,4.006,126.6747
71051002g,AWS Amurang Timur,aws,Region IV,Sulawesi Utara,Kab. Minahasa Selatan,1.19,124.59
71050101a,Uptd Modoinding,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa Selatan,0.82,124.46
71050201a,Uptd Tompaso Baru,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa Selatan,0.9275,124.4719
71050301a,Bp3K Ranoyapo,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa Selatan,0.9941700000000001,124.4961
71050701a,Bp3K Motoling,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa Selatan,1.0388899999999999,124.4744
71050801a,Bp3K Sinonsayang,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa Selatan,1.1183299999999998,124.3428
71050901a,Upp Tenga,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa Selatan,1.17167,124.435
71051001a,Bp3K Amurang,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa Selatan,1.18333,124.57
71051201a,Uptd Tumpaan,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa Selatan,1.2691700000000001,124.6153
71051202a,Bbtph Tumpaan,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa Selatan,1.2691700000000001,124.6153
71051203a,Bp3K Tumpaan,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa Selatan,1.25694,124.615
71051301a,Uptd Tareran,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa Selatan,1.22861,124.7347
71051601a,Bp3K Maesaan,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa Selatan,0.8827799999999999,124.4753
71051701a,Bp3K Amurang Barat,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa Selatan,1.1866700000000001,124.5106
71051801a,Bp3K Amurang Timur,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa Selatan,1.21056,124.5989
71051901a,Bp3K Tatapaan,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa Selatan,1.28472,124.6131
71052201a,Bp3K Motoling Timur,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa Selatan,1.075,124.5042
71052301a,Bp3K Sulta,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa Selatan,1.2825,124.7039
71050102g,AWS Modoinding,aws,Region IV,Sulawesi Utara,Kab. Minahasa Selatan,0.79586,124.4572
71060903g,AWS Staklim Kayuwatu,aws,Region IV,Sulawesi Utara,Kab. Minahasa Utara,1.49833,124.89833
71060303b,ARG Airmadidi,aws,Region IV,Sulawesi Utara,Kab. Minahasa Utara,1.42972,124.96722
71060904a,Kayuwatu,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa Utara,1.49833,124.8983
71060101a,Bp3K Kema I,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa Utara,1.3758299999999999,125.0681
71060102a,Kd. Makalisung,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa Utara,1.28861,125.0356
71060201a,Kc Kauditan,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa Utara,1.3972200000000001,125.0506
71060202a,Bp3K Kauditan,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa Utara,1.39139,125.0236
71060301a,Disbun Minahasa Utara,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa Utara,1.43028,124.9772
71060302a,Bp3K Airmadidi,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa Utara,1.42972,124.9672
71060401a,Bp3K Wori,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa Utara,1.5961100000000001,124.8614
71060501a,Upp Tatelu,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa Utara,1.53639,124.9956
71060502a,Bp3K Dimembe,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa Utara,1.49722,124.9772
71060503a,Kd. Klabat,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa Utara,1.50278,125.0569
71060601a,Kd Tarabitan Likupang Barat,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa Utara,1.7444400000000002,124.9869
71060602a,Bp3K Likupang Barat,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa Utara,1.74833,124.9953
71060701a,Uptd Likupang Timur,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa Utara,1.6619400000000002,125.0617
71060702a,Bp3K Likupang Timur,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa Utara,1.65556,125.1078
71060801a,Bp3K Kalawat,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa Utara,1.45472,124.9253
71060901a,Kd Talawaan,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa Utara,1.5391700000000001,124.9519
71060902a,Bp3K Talawaan,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa Utara,1.54778,124.9469
71061001a,Bp3K Likupang Selatan,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa Utara,1.6075,125.0247
97012,Stasiun Klimatologi Kayuwatu,UPT,Region IV,Sulawesi Utara,Kab. Minahasa Tenggara,1.54585,124.9233
71070104b,ARG Ratahan,aws,Region IV,Sulawesi Utara,Kab. Minahasa Tenggara,1.0225,124.79028000000001
71070101a,Uptd Ratahan,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa Tenggara,1.04972,124.8006
71070102a,Bp4K Ratahan,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa Tenggara,1.0388899999999999,124.7939
71070201a,Bp3K Posumaen,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa Tenggara,0.9902799999999999,124.8739
71070301a,Bp3K Belang,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa Tenggara,0.9447200000000001,124.7878
71070401a,Kc Ratatotok,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa Tenggara,0.94444,124.7878
71070501a,Tcsdp Tombatu,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa Tenggara,1.0391700000000001,124.6836
71070502a,Bp3K Tombatu,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa Tenggara,0.98146,124.69588999999999
71070601a,Bp3K Touluaan,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Minahasa Tenggara,1.0488899999999999,124.6606
71080101a,Bp3K Sangkub,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Bolaang Mongondow Ut,0.87111,123.6433
71080201a,Bp3K Bintauna,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Bolaang Mongondow Ut,0.87889,123.5814
71080301a,Bp3K Bolangitang Timur,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Bolaang Mongondow Ut,0.88,123.4439
71080401a,Bp3K Bolangitang Barat,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Bolaang Mongondow Ut,0.9025,123.3242
71080501a,Bp3K Kaidipang,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Bolaang Mongondow Ut,0.895,123.2806
71080601a,Bp3K Pinogaluman,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Bolaang Mongondow Ut,0.91306,123.1258
71080602h,AAWS Pinogaluman,aws,Region IV,Sulawesi Utara,Kab. Bolaang Mongondow Ut,0.91306,123.12583000000001
71090301a,Pgr Tagulandang,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Kep. Siau Tagulandang B,2.3216099999999997,125.40901000000001
71090501a,Bp3K Siau Barat Selatan,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Kep. Siau Tagulandang B,2.67333,125.3733
71090801a,Bp3K Siau Barat Utara,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Kep. Siau Tagulandang B,2.7852799999999998,125.3719
71090901a,Bp3K Siau Tengah,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Kep. Siau Tagulandang B,2.7494400000000003,125.3825
71100101a,Bp3K Tutuyan,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Bolaang Mongondow Ti,0.74444,124.6086
71100201a,Upp Kotabunan,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Bolaang Mongondow Ti,0.8564799999999999,124.62751000000002
71100202a,Kc. Kotabunan,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Bolaang Mongondow Ti,0.80972,124.6564
71100301a,Kd Molobog,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Bolaang Mongondow Ti,0.65278,124.5361
71100302a,Bp3K Nuangan,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Bolaang Mongondow Ti,0.5969399999999999,124.5239
71100401a,Bp3K Modayag,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Bolaang Mongondow Ti,0.71444,124.3844
71100501a,Bp3K Modayag Barat,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Bolaang Mongondow Ti,0.7155600000000001,124.3714
71110302b,ARG Pinolosian,aws,Region IV,Sulawesi Utara,Kab. Bolaang Mongondow Se,0.39416999999999996,124.1175
71110101a,Kc Bolaang Uki,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Bolaang Mongondow Se,0.34231,123.8674
71110201a,Bp3K Posigadan,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Bolaang Mongondow Se,0.3,123.62
71110301a,Uptd Pinolosian,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Bolaang Mongondow Se,0.39416999999999996,124.1175
71110401a,Bp3K Pinolosian Tengah,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Bolaang Mongondow Se,0.43693999999999994,124.2611
71110501a,Bp3K Pinolosian Timur,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kab. Bolaang Mongondow Se,0.48,124.35
97014,Stasiun Meteorologi Sam Ratulangi,UPT,Region IV,Sulawesi Utara,Kota Manado,1.54575,124.9234
97010,Stasiun Geofisika Winangun,UPT,Region IV,Sulawesi Utara,Kota Manado,1.4434,124.8389
71710301g,AWS Singkil,aws,Region IV,Sulawesi Utara,Kota Manado,1.50306,124.85388999999999
71710102,Kkel. Tongkaina,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kota Manado,1.5806,124.8202
71710101a,Ktr. Kel. Alung Banua,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kota Manado,1.625,124.745
71710103a,Kkel. Meras,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kota Manado,1.5509,124.8207
71710104a,Kkel Bailang,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kota Manado,1.5272,124.8522
71710201a,Kc. Tuminting,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kota Manado,1.50944,124.8483
71710202a,Bp4K Manado,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kota Manado,1.50472,124.8433
71710501a,Kkel. Paal 4,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kota Manado,1.4727,124.8673
71710801a,Bp3K Mapanget,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kota Manado,1.5622200000000002,124.8583
71710802a,Kp Pandu,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kota Manado,1.5758299999999998,124.8786
71710803a,Ktr. Kel. Kairagi Ii,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kota Manado,1.5,124.9
71710804a,Kkel. Kairagi Ii,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kota Manado,1.5104,124.8881
71710805a,Stamet Samrat,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kota Manado,1.545,124.925
71710901a,Stageof Winangun,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kota Manado,1.45,124.84
71710902a,Kkel Malalayang Ii,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kota Manado,1.4517,124.8029
71710903a,Faperta Unsrat,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kota Manado,1.4567,124.8295
71710102a,Kkel. Tongkaina,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kota Manado,1.5806,124.8202
71710806g,AWS Digi Stamet Manado,aws,Region IV,Sulawesi Utara,Kota Manado,1.54595,124.9236
97016,Stasiun Meteorologi Maritim Bitung,UPT,Region IV,Sulawesi Utara,Kota Bitung,1.4431,125.1797
71720303g,AWS Ranowulu Bitung,aws,Region IV,Sulawesi Utara,Kota Bitung,1.46167,125.12388999999999
71720201a,Stamar Bitung,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kota Bitung,1.44306,125.18
71720301a,Upt Danowudu,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kota Bitung,1.46028,125.1272
71720302a,Twa-Bksda Batu Putih,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kota Bitung,1.56889,125.1589
71720304a,Kkel. Pinasungkulan,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kota Bitung,1.55083,125.1178
71720401a,Bp3K Aertembaga,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kota Bitung,1.45833,125.2122
71720501a,Upt Matuari,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kota Bitung,1.4338899999999999,125.1136
71720502a,Kkel Tendeki,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kota Bitung,1.4480600000000001,125.0994
71720702a,Kkel. Kakenturan Ii,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kota Bitung,1.4566700000000001,125.1975
71720801a,Bp3K Lembeh Utara,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kota Bitung,1.46278,125.2469
71720703g,AWS Bitung,aws,Region IV,Sulawesi Utara,Kota Bitung,1.43969,125.1762
71730101a,Bp3K/Uptd Tumatantang,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kota Tomohon,1.29667,124.8261
71730201a,Spp Gmim Tomohon,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kota Tomohon,1.31444,124.8497
71730301a,Bp3K Tomohon Utara,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kota Tomohon,1.38944,124.8233
71730401a,Bp3K Tomohon Barat,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kota Tomohon,1.31972,124.7825
71730501a,Bp3K Tomohon Timur,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kota Tomohon,1.30417,124.8519
71740101a,Bp3K Kotamobagu Utara,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kota Kotamobagu,0.76417,124.3444
71740201a,Bp3K Kotamobagu Timur,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kota Kotamobagu,0.71778,124.3197
71740301a,Bp3K Kotamobagu Selatan,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kota Kotamobagu,0.72028,124.2922
71740401a,Bp3K Mongkonai,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kota Kotamobagu,0.7388899999999999,124.2831
71740402a,Kc. Kotamobagu Barat,Pos Hujan Kerjasama,Region IV,Sulawesi Utara,Kota Kotamobagu,0.7366699999999999,124.2828
12150201a,Kerajaan,Pos Hujan Kerjasama,Region I,Sumatera Utara,Kab. Pakpak Bharat,2.6860000000000004,98.307
12150801a,Si Empat Rube Resdes,Pos Hujan Kerjasama,Region I,Sumatera Utara,Kab. Pakpak Bharat,2.56,98.38
12150301b,ARG Salak,aws,Region I,Sumatera Utara,Kab. Pakpak Bharat,2.54181,98.31689
97086,Stasiun Meteorologi Syukuran Aminudin Amir,UPT,Region IV,Sulawesi Tengah,Kab. Banggai,-1.04064,122.771
72010101	a,Bakung,Pos Hujan Kerjasama,Region IV,Sulawesi Tengah,Kab. Banggai,-1.30375,122.523
72010201	a,Beringin,Pos Hujan Kerjasama,Region IV,Sulawesi Tengah,Kab. Banggai,-0.8728600000000001,122.219
